subid,cond,block,epi
301,2,11,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_2back_11_filtered.nii
301,3,1,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_01_filtered.nii
301,3,2,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_02_filtered.nii
301,3,3,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_03_filtered.nii
301,3,4,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_04_filtered.nii
301,3,5,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_05_filtered.nii
301,3,6,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_06_filtered.nii
301,3,7,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_07_filtered.nii
301,3,8,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_08_filtered.nii
301,3,9,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_09_filtered.nii
301,3,10,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_10_filtered.nii
301,3,11,/home/despo/task_graphtheory/data/301/nback/afni_nback_3011A/timeseries_byblock/3011_3back_11_filtered.nii
302,1,1,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_01_filtered.nii
302,1,2,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_02_filtered.nii
302,1,3,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_03_filtered.nii
302,1,4,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_04_filtered.nii
302,1,5,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_05_filtered.nii
302,1,6,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_06_filtered.nii
302,1,7,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_07_filtered.nii
302,1,8,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_08_filtered.nii
302,1,9,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_09_filtered.nii
302,1,10,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_0back_10_filtered.nii
302,2,1,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_01_filtered.nii
302,2,2,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_02_filtered.nii
302,2,3,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_03_filtered.nii
302,2,4,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_04_filtered.nii
302,2,5,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_05_filtered.nii
302,2,6,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_06_filtered.nii
302,2,7,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_07_filtered.nii
302,2,8,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_08_filtered.nii
302,2,9,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_09_filtered.nii
302,2,10,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_10_filtered.nii
302,2,11,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_2back_11_filtered.nii
302,3,1,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_01_filtered.nii
302,3,2,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_02_filtered.nii
302,3,3,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_03_filtered.nii
302,3,4,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_04_filtered.nii
302,3,5,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_05_filtered.nii
302,3,6,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_06_filtered.nii
302,3,7,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_07_filtered.nii
302,3,8,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_08_filtered.nii
302,3,9,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_09_filtered.nii
302,3,10,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_10_filtered.nii
302,3,11,/home/despo/task_graphtheory/data/302/nback/afni_nback_3021A/timeseries_byblock/3021_3back_11_filtered.nii
303,1,1,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_01_filtered.nii
303,1,2,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_02_filtered.nii
303,1,3,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_03_filtered.nii
303,1,4,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_04_filtered.nii
303,1,5,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_05_filtered.nii
303,1,6,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_06_filtered.nii
303,1,7,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_07_filtered.nii
303,1,8,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_08_filtered.nii
303,1,9,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_09_filtered.nii
303,1,10,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_0back_10_filtered.nii
303,2,1,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_01_filtered.nii
303,2,2,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_02_filtered.nii
303,2,3,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_03_filtered.nii
303,2,4,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_04_filtered.nii
303,2,5,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_05_filtered.nii
303,2,6,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_06_filtered.nii
303,2,7,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_07_filtered.nii
303,2,8,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_08_filtered.nii
303,2,9,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_09_filtered.nii
303,2,10,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_10_filtered.nii
303,2,11,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_2back_11_filtered.nii
303,3,1,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_01_filtered.nii
303,3,2,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_02_filtered.nii
303,3,3,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_03_filtered.nii
303,3,4,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_04_filtered.nii
303,3,5,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_05_filtered.nii
303,3,6,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_06_filtered.nii
303,3,7,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_07_filtered.nii
303,3,8,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_08_filtered.nii
303,3,9,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_09_filtered.nii
303,3,10,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_10_filtered.nii
303,3,11,/home/despo/task_graphtheory/data/303/nback/afni_nback_3031A/timeseries_byblock/3031_3back_11_filtered.nii
304,1,1,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_01_filtered.nii
304,1,2,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_02_filtered.nii
304,1,3,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_03_filtered.nii
304,1,4,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_04_filtered.nii
304,1,5,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_05_filtered.nii
304,1,6,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_06_filtered.nii
304,1,7,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_07_filtered.nii
304,1,8,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_08_filtered.nii
304,1,9,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_09_filtered.nii
304,1,10,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_0back_10_filtered.nii
304,2,1,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_01_filtered.nii
304,2,2,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_02_filtered.nii
304,2,3,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_03_filtered.nii
304,2,4,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_04_filtered.nii
304,2,5,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_05_filtered.nii
304,2,6,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_06_filtered.nii
304,2,7,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_07_filtered.nii
304,2,8,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_08_filtered.nii
304,2,9,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_09_filtered.nii
304,2,10,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_10_filtered.nii
304,2,11,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_2back_11_filtered.nii
304,3,1,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_01_filtered.nii
304,3,2,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_02_filtered.nii
304,3,3,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_03_filtered.nii
304,3,4,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_04_filtered.nii
304,3,5,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_05_filtered.nii
304,3,6,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_06_filtered.nii
304,3,7,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_07_filtered.nii
304,3,8,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_08_filtered.nii
304,3,9,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_09_filtered.nii
304,3,10,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_10_filtered.nii
304,3,11,/home/despo/task_graphtheory/data/304/nback/afni_nback_3041A/timeseries_byblock/3041_3back_11_filtered.nii
305,1,1,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_01_filtered.nii
305,1,2,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_02_filtered.nii
305,1,3,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_03_filtered.nii
305,1,4,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_04_filtered.nii
305,1,5,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_05_filtered.nii
305,1,6,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_06_filtered.nii
305,1,7,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_07_filtered.nii
305,1,8,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_08_filtered.nii
305,1,9,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_09_filtered.nii
305,1,10,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_0back_10_filtered.nii
305,2,1,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_01_filtered.nii
305,2,2,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_02_filtered.nii
305,2,3,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_03_filtered.nii
305,2,4,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_04_filtered.nii
305,2,5,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_05_filtered.nii
305,2,6,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_06_filtered.nii
305,2,7,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_07_filtered.nii
305,2,8,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_08_filtered.nii
305,2,9,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_09_filtered.nii
305,2,10,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_10_filtered.nii
305,2,11,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_2back_11_filtered.nii
305,3,1,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_01_filtered.nii
305,3,2,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_02_filtered.nii
305,3,3,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_03_filtered.nii
305,3,4,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_04_filtered.nii
305,3,5,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_05_filtered.nii
305,3,6,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_06_filtered.nii
305,3,7,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_07_filtered.nii
305,3,8,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_08_filtered.nii
305,3,9,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_09_filtered.nii
305,3,10,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_10_filtered.nii
305,3,11,/home/despo/task_graphtheory/data/305/nback/afni_nback_3052A/timeseries_byblock/3052_3back_11_filtered.nii
306,1,1,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_01_filtered.nii
306,1,2,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_02_filtered.nii
306,1,3,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_03_filtered.nii
306,1,4,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_04_filtered.nii
306,1,5,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_05_filtered.nii
306,1,6,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_06_filtered.nii
306,1,7,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_07_filtered.nii
306,1,8,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_08_filtered.nii
306,1,9,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_09_filtered.nii
306,1,10,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_0back_10_filtered.nii
306,2,1,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_01_filtered.nii
306,2,2,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_02_filtered.nii
306,2,3,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_03_filtered.nii
306,2,4,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_04_filtered.nii
306,2,5,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_05_filtered.nii
306,2,6,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_06_filtered.nii
306,2,7,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_07_filtered.nii
306,2,8,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_08_filtered.nii
306,2,9,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_09_filtered.nii
306,2,10,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_10_filtered.nii
306,2,11,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_2back_11_filtered.nii
306,3,1,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_01_filtered.nii
306,3,2,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_02_filtered.nii
306,3,3,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_03_filtered.nii
306,3,4,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_04_filtered.nii
306,3,5,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_05_filtered.nii
306,3,6,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_06_filtered.nii
306,3,7,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_07_filtered.nii
306,3,8,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_08_filtered.nii
306,3,9,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_09_filtered.nii
306,3,10,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_10_filtered.nii
306,3,11,/home/despo/task_graphtheory/data/306/nback/afni_nback_3061A/timeseries_byblock/3061_3back_11_filtered.nii
307,1,1,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_01_filtered.nii
307,1,2,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_02_filtered.nii
307,1,3,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_03_filtered.nii
307,1,4,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_04_filtered.nii
307,1,5,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_05_filtered.nii
307,1,6,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_06_filtered.nii
307,1,7,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_07_filtered.nii
307,1,8,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_08_filtered.nii
307,1,9,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_09_filtered.nii
307,1,10,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_0back_10_filtered.nii
307,2,1,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_01_filtered.nii
307,2,2,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_02_filtered.nii
307,2,3,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_03_filtered.nii
307,2,4,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_04_filtered.nii
307,2,5,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_05_filtered.nii
307,2,6,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_06_filtered.nii
307,2,7,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_07_filtered.nii
307,2,8,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_08_filtered.nii
307,2,9,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_09_filtered.nii
307,2,10,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_10_filtered.nii
307,2,11,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_2back_11_filtered.nii
307,3,1,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_01_filtered.nii
307,3,2,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_02_filtered.nii
307,3,3,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_03_filtered.nii
307,3,4,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_04_filtered.nii
307,3,5,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_05_filtered.nii
307,3,6,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_06_filtered.nii
307,3,7,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_07_filtered.nii
307,3,8,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_08_filtered.nii
307,3,9,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_09_filtered.nii
307,3,10,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_10_filtered.nii
307,3,11,/home/despo/task_graphtheory/data/307/nback/afni_nback_3072A/timeseries_byblock/3072_3back_11_filtered.nii
308,1,1,/home/despo/task_graphtheory/data/308/nback/afni_nback_3082A/timeseries_byblock/3082_0back_01_filtered.nii
308,1,2,/home/despo/task_graphtheory/data/308/nback/afni_nback_3082A/timeseries_byblock/3082_0back_02_filtered.nii
308,1,3,/home/despo/task_graphtheory/data/308/nback/afni_nback_3082A/timeseries_byblock/3082_0back_03_filtered.nii
308,1,4,/home/despo/task_graphtheory/data/308/nback/afni_nback_3082A/timeseries_byblock/3082_0back_04_filtered.nii
308,1,5,/home/despo/task_graphtheory/data/308/nback/afni_nback_3082A/timeseries_byblock/3082_0back_05_filtered.nii
